0,1,poisonous,odor,gill size,bruises,population,habitat,spore print color
16.560434,-20.997854,1,pungent,narrow,yes,several,grasses,black
-4.484508,26.670866,0,none,broad,no,abundant,grasses,brown
7.152393,31.441757,0,none,broad,no,abundant,grasses,black
0.28080487,-10.934868,0,none,broad,yes,several,woods,black
-6.828274,18.0717,0,none,broad,no,scattered,grasses,black
4.182614,-22.789537,1,pungent,narrow,yes,several,urban,brown
7.4397187,31.564041,0,none,broad,no,abundant,grasses,black
14.471616,25.488022,0,none,broad,no,scattered,grasses,brown
14.74815,25.571495,0,none,broad,no,scattered,grasses,brown
7.347677,31.594624,0,none,broad,no,abundant,grasses,black
-18.817196,4.4935756,0,anise,broad,yes,solitary,grasses,brown
22.976114,-17.82774,1,pungent,narrow,yes,scattered,grasses,brown
-4.4260335,26.752823,0,none,broad,no,abundant,grasses,brown
17.142275,-9.606985,0,none,narrow,no,solitary,urban,black
15.028005,-16.378765,1,pungent,narrow,yes,scattered,urban,brown
14.542024,25.39984,0,none,broad,no,scattered,grasses,brown
14.567111,25.536818,0,none,broad,no,scattered,grasses,brown
-6.04204,-14.011395,0,almond,broad,yes,solitary,paths,brown
14.472784,25.68104,0,none,broad,no,scattered,grasses,brown
7.3244863,31.51038,0,none,broad,no,abundant,grasses,black
22.977804,-17.825813,1,pungent,narrow,yes,scattered,grasses,brown
-7.105326,17.945522,0,none,broad,no,scattered,grasses,black
14.697994,25.425903,0,none,broad,no,scattered,grasses,brown
-6.8455887,18.163605,0,none,broad,no,scattered,grasses,black
5.700301,-3.1816566,0,none,broad,yes,several,woods,brown
-6.925211,18.183794,0,none,broad,no,scattered,grasses,black
7.3803234,31.668764,0,none,broad,no,abundant,grasses,black
-7.0116844,17.976816,0,none,broad,no,scattered,grasses,black
14.609092,25.351528,0,none,broad,no,scattered,grasses,brown
-6.429175,-1.7260623,0,none,broad,yes,solitary,woods,black
14.567265,25.485786,0,none,broad,no,scattered,grasses,brown
15.0265,-16.38089,1,pungent,narrow,yes,scattered,urban,brown
-4.339007,26.729855,0,none,broad,no,abundant,grasses,brown
14.401717,25.402231,0,none,broad,no,scattered,grasses,brown
0.40971458,-11.211019,0,none,broad,yes,several,woods,black
-18.659826,2.5300617,0,almond,broad,yes,solitary,grasses,brown
7.071987,31.32034,0,none,broad,no,abundant,grasses,black
7.1712623,31.43537,0,none,broad,no,abundant,grasses,black
7.4450703,31.604961,0,none,broad,no,abundant,grasses,black
-23.885971,8.593584,0,almond,broad,yes,scattered,grasses,brown
-6.4225383,-1.8286794,0,none,broad,yes,solitary,woods,black
7.060342,31.50353,0,none,broad,no,abundant,grasses,black
7.1926193,31.462215,0,none,broad,no,abundant,grasses,black
15.027133,-16.380219,1,pungent,narrow,yes,scattered,urban,brown
11.36221,-20.448835,1,pungent,narrow,yes,several,urban,black
7.340059,31.680529,0,none,broad,no,abundant,grasses,black
23.39162,-2.8171551,0,none,narrow,no,several,urban,brown
-6.869775,18.020847,0,none,broad,no,scattered,grasses,black
7.351157,31.68652,0,none,broad,no,abundant,grasses,black
14.856239,-19.9502,1,pungent,narrow,yes,scattered,grasses,black
-23.877268,8.589703,0,almond,broad,yes,scattered,grasses,brown
7.056058,31.317253,0,none,broad,no,abundant,grasses,black
6.3444257,-19.607824,1,pungent,narrow,yes,scattered,urban,black
7.314429,31.67994,0,none,broad,no,abundant,grasses,black
14.563541,25.384764,0,none,broad,no,scattered,grasses,brown
-6.9069138,18.016973,0,none,broad,no,scattered,grasses,black
4.189923,-22.782606,1,pungent,narrow,yes,several,urban,brown
7.296149,31.604584,0,none,broad,no,abundant,grasses,black
-4.5086217,27.044083,0,none,broad,no,abundant,grasses,brown
14.761246,25.56012,0,none,broad,no,scattered,grasses,brown
-4.211277,26.55801,0,none,broad,no,abundant,grasses,brown
16.555925,-21.001078,1,pungent,narrow,yes,several,grasses,black
14.471368,25.712322,0,none,broad,no,scattered,grasses,brown
-4.462044,26.992445,0,none,broad,no,abundant,grasses,brown
11.347266,-20.46363,1,pungent,narrow,yes,several,urban,black
7.269955,31.614431,0,none,broad,no,abundant,grasses,black
5.6072083,-2.8670726,0,none,broad,yes,several,woods,brown
-4.483729,26.999643,0,none,broad,no,abundant,grasses,brown
0.21865618,-10.940485,0,none,broad,yes,several,woods,black
5.5636888,-3.389946,0,none,broad,yes,several,woods,brown
-0.266101,7.2057137,0,none,broad,yes,solitary,woods,brown
0.07324023,-11.121357,0,none,broad,yes,several,woods,black
14.476697,25.660532,0,none,broad,no,scattered,grasses,brown
0.41449666,7.184065,0,none,broad,yes,solitary,woods,brown
-6.404749,-1.7090899,0,none,broad,yes,solitary,woods,black
14.672328,25.341694,0,none,broad,no,scattered,grasses,brown
22.964788,-17.838024,1,pungent,narrow,yes,scattered,grasses,brown
0.74748504,-11.099317,0,none,broad,yes,several,woods,black
16.555855,-21.001606,1,pungent,narrow,yes,several,grasses,black
-23.893892,8.587254,0,almond,broad,yes,scattered,grasses,brown
7.225271,31.555185,0,none,broad,no,abundant,grasses,black
-23.878294,8.589628,0,almond,broad,yes,scattered,grasses,brown
-2.8383784,15.4831705,1,foul,broad,no,solitary,grasses,chocolate
-4.2108707,26.958784,0,none,broad,no,abundant,grasses,brown
14.554998,25.46859,0,none,broad,no,scattered,grasses,brown
0.00090982363,-10.998302,0,none,broad,yes,several,woods,black
-6.9494247,18.118494,0,none,broad,no,scattered,grasses,black
-6.8025913,17.97829,0,none,broad,no,scattered,grasses,black
11.362079,-20.448904,1,pungent,narrow,yes,several,urban,black
0.49353597,7.2239203,0,none,broad,yes,solitary,woods,brown
-19.801682,-1.3173758,0,anise,broad,yes,numerous,grasses,brown
-6.804109,18.05197,0,none,broad,no,scattered,grasses,black
5.828093,-3.4315693,0,none,broad,yes,several,woods,brown
-6.7604823,18.035433,0,none,broad,no,scattered,grasses,black
-4.0063195,26.814363,0,none,broad,no,abundant,grasses,brown
0.16233933,-10.803972,0,none,broad,yes,several,woods,black
0.2315271,7.2015305,0,none,broad,yes,solitary,woods,brown
0.09158184,-11.317403,0,none,broad,yes,several,woods,black
-4.142252,27.090357,0,none,broad,no,abundant,grasses,brown
0.45122293,-11.487805,0,none,broad,yes,several,woods,black
5.6782556,-3.206587,0,none,broad,yes,several,woods,brown
5.647884,-2.744887,0,none,broad,yes,several,woods,brown
-0.22065099,7.009298,0,none,broad,yes,solitary,woods,brown
14.500974,25.669325,0,none,broad,no,scattered,grasses,brown
-6.102764,-2.3733454,0,none,broad,yes,solitary,woods,black
-6.854005,17.985544,0,none,broad,no,scattered,grasses,black
7.2929516,31.684544,0,none,broad,no,abundant,grasses,black
-4.085771,26.87934,0,none,broad,no,abundant,grasses,brown
0.34981647,-10.55177,0,none,broad,yes,several,woods,black
15.027471,-16.379618,1,pungent,narrow,yes,scattered,urban,brown
0.50337404,-10.775276,0,none,broad,yes,several,woods,black
-6.998244,18.112099,0,none,broad,no,scattered,grasses,black
-4.1298747,27.085432,0,none,broad,no,abundant,grasses,brown
5.7742944,-2.9206789,0,none,broad,yes,several,woods,brown
0.40683937,-11.026762,0,none,broad,yes,several,woods,black
0.62465674,-11.040772,0,none,broad,yes,several,woods,black
0.51284224,-10.706461,0,none,broad,yes,several,woods,black
-4.2831388,26.684357,0,none,broad,no,abundant,grasses,brown
5.650574,-3.0544374,0,none,broad,yes,several,woods,brown
0.11953576,-11.212843,0,none,broad,yes,several,woods,black
-6.1042614,-1.608516,0,none,broad,yes,solitary,woods,black
0.14488363,7.115765,0,none,broad,yes,solitary,woods,brown
5.339681,-16.518261,0,almond,narrow,yes,several,woods,brown
5.446065,-2.9763803,0,none,broad,yes,several,woods,brown
8.241069,-16.41263,1,pungent,narrow,yes,several,grasses,brown
-7.1470027,18.183601,0,none,broad,no,scattered,grasses,black
0.08171642,7.310594,0,none,broad,yes,solitary,woods,brown
0.024338167,-11.061193,0,none,broad,yes,several,woods,black
7.2520213,31.595856,0,none,broad,no,abundant,grasses,black
0.098506205,7.396251,0,none,broad,yes,solitary,woods,brown
14.537417,25.418562,0,none,broad,no,scattered,grasses,brown
-0.11807286,6.761517,0,none,broad,yes,solitary,woods,brown
5.633846,-3.213306,0,none,broad,yes,several,woods,brown
7.484472,31.77307,0,none,broad,no,abundant,grasses,black
7.4470243,31.58256,0,none,broad,no,abundant,grasses,black
-6.9982824,18.218262,0,none,broad,no,scattered,grasses,black
-6.858224,18.031824,0,none,broad,no,scattered,grasses,black
-0.11009875,7.2904572,0,none,broad,yes,solitary,woods,brown
7.3863306,31.582634,0,none,broad,no,abundant,grasses,black
7.5007224,31.788181,0,none,broad,no,abundant,grasses,black
5.9411993,-3.4741616,0,none,broad,yes,several,woods,brown
-0.26938537,6.8457932,0,none,broad,yes,solitary,woods,brown
5.461984,-3.2041438,0,none,broad,yes,several,woods,brown
-6.1182017,-1.6302315,0,none,broad,yes,solitary,woods,black
14.642067,25.506046,0,none,broad,no,scattered,grasses,brown
6.998209,31.413847,0,none,broad,no,abundant,grasses,black
7.4092236,31.580229,0,none,broad,no,abundant,grasses,black
-4.446629,26.770441,0,none,broad,no,abundant,grasses,brown
5.5528054,-3.030941,0,none,broad,yes,several,woods,brown
0.14939742,7.4974437,0,none,broad,yes,solitary,woods,brown
0.11496418,-11.446374,0,none,broad,yes,several,woods,black
28.266209,-11.683284,0,anise,narrow,yes,several,woods,brown
7.2914042,31.67627,0,none,broad,no,abundant,grasses,black
14.870894,-19.964808,1,pungent,narrow,yes,scattered,grasses,black
0.19301383,-11.376162,0,none,broad,yes,several,woods,black
5.4915357,-3.5581129,0,none,broad,yes,several,woods,brown
-4.2949586,26.749634,0,none,broad,no,abundant,grasses,brown
-4.197609,26.699509,0,none,broad,no,abundant,grasses,brown
-4.3639417,26.893341,0,none,broad,no,abundant,grasses,brown
-4.096947,27.131128,0,none,broad,no,abundant,grasses,brown
-4.0967417,26.956404,0,none,broad,no,abundant,grasses,brown
6.076802,-3.192698,0,none,broad,yes,several,woods,brown
-0.22527902,7.0563617,0,none,broad,yes,solitary,woods,brown
14.69698,25.324919,0,none,broad,no,scattered,grasses,brown
7.051346,31.342459,0,none,broad,no,abundant,grasses,black
14.632382,25.50642,0,none,broad,no,scattered,grasses,brown
-6.2455125,-1.7881349,0,none,broad,yes,solitary,woods,black
-4.3688707,26.879126,0,none,broad,no,abundant,grasses,brown
-4.4217353,26.787432,0,none,broad,no,abundant,grasses,brown
-6.783295,17.894478,0,none,broad,no,scattered,grasses,black
14.396606,25.498524,0,none,broad,no,scattered,grasses,brown
-4.170753,26.699032,0,none,broad,no,abundant,grasses,brown
7.3507404,31.49131,0,none,broad,no,abundant,grasses,black
6.0485754,-2.8808987,0,none,broad,yes,several,woods,brown
7.2558017,31.667437,0,none,broad,no,abundant,grasses,black
14.602844,25.524765,0,none,broad,no,scattered,grasses,brown
0.60592586,-10.961806,0,none,broad,yes,several,woods,black
0.7222754,-11.050384,0,none,broad,yes,several,woods,black
-0.06744946,-10.808072,0,none,broad,yes,several,woods,black
-6.819913,18.042307,0,none,broad,no,scattered,grasses,black
-4.2769346,26.693773,0,none,broad,no,abundant,grasses,brown
-18.811422,4.4852285,0,anise,broad,yes,solitary,grasses,brown
11.34749,-20.463339,1,pungent,narrow,yes,several,urban,black
7.3010583,31.651096,0,none,broad,no,abundant,grasses,black
-6.924273,18.210941,0,none,broad,no,scattered,grasses,black
0.624457,-11.179943,0,none,broad,yes,several,woods,black
-6.5690765,-1.5545076,0,none,broad,yes,solitary,woods,black
-4.428817,26.770784,0,none,broad,no,abundant,grasses,brown
-6.8028064,18.052143,0,none,broad,no,scattered,grasses,black
14.515917,25.45016,0,none,broad,no,scattered,grasses,brown
5.3885093,-3.1312408,0,none,broad,yes,several,woods,brown
0.43124303,-10.897955,0,none,broad,yes,several,woods,black
-6.779953,17.918514,0,none,broad,no,scattered,grasses,black
7.073571,31.368202,0,none,broad,no,abundant,grasses,black
-6.9866037,18.264544,0,none,broad,no,scattered,grasses,black
-6.83263,18.144281,0,none,broad,no,scattered,grasses,black
6.359559,-19.593304,1,pungent,narrow,yes,scattered,urban,black
-23.871717,8.583324,0,almond,broad,yes,scattered,grasses,brown
5.2795134,-3.1919396,0,none,broad,yes,several,woods,brown
7.113409,31.560991,0,none,broad,no,abundant,grasses,black
14.549826,25.405962,0,none,broad,no,scattered,grasses,brown
14.505079,25.367512,0,none,broad,no,scattered,grasses,brown
32.944023,-0.0660953,0,anise,narrow,yes,several,woods,purple
-4.344035,26.719744,0,none,broad,no,abundant,grasses,brown
7.0392756,31.308826,0,none,broad,no,abundant,grasses,black
-7.020181,18.232027,0,none,broad,no,scattered,grasses,black
0.523441,-10.860725,0,none,broad,yes,several,woods,black
0.4559317,-10.648714,0,none,broad,yes,several,woods,black
0.587324,-10.823908,0,none,broad,yes,several,woods,black
-6.858516,18.144526,0,none,broad,no,scattered,grasses,black
14.504189,25.602999,0,none,broad,no,scattered,grasses,brown
4.1914744,-22.78116,1,pungent,narrow,yes,several,urban,brown
14.520508,25.449705,0,none,broad,no,scattered,grasses,brown
0.33771256,7.1887207,0,none,broad,yes,solitary,woods,brown
5.2595363,-3.2440398,0,none,broad,yes,several,woods,brown
-4.3426914,26.764988,0,none,broad,no,abundant,grasses,brown
5.675957,-2.9021056,0,none,broad,yes,several,woods,brown
5.92572,-3.2379508,0,none,broad,yes,several,woods,brown
-6.0366454,-2.0296953,0,none,broad,yes,solitary,woods,black
5.863916,-3.6346588,0,none,broad,yes,several,woods,brown
0.69803923,-11.098644,0,none,broad,yes,several,woods,black
16.5606,-20.997293,1,pungent,narrow,yes,several,grasses,black
-6.8584714,18.129091,0,none,broad,no,scattered,grasses,black
5.683956,-3.1274984,0,none,broad,yes,several,woods,brown
-0.13686687,6.970118,0,none,broad,yes,solitary,woods,brown
22.979687,-17.824188,1,pungent,narrow,yes,scattered,grasses,brown
-6.010345,-1.6379696,0,none,broad,yes,solitary,woods,black
-6.780533,18.108875,0,none,broad,no,scattered,grasses,black
0.284826,-11.104936,0,none,broad,yes,several,woods,black
14.762482,25.497944,0,none,broad,no,scattered,grasses,brown
-4.1452174,27.091082,0,none,broad,no,abundant,grasses,brown
-6.89112,18.155977,0,none,broad,no,scattered,grasses,black
5.684863,-3.4445364,0,none,broad,yes,several,woods,brown
-7.0936785,18.206713,0,none,broad,no,scattered,grasses,black
5.5267305,-3.5502043,0,none,broad,yes,several,woods,brown
-7.149622,18.148853,0,none,broad,no,scattered,grasses,black
7.2641244,31.569073,0,none,broad,no,abundant,grasses,black
14.554799,25.593576,0,none,broad,no,scattered,grasses,brown
11.3790245,-20.431986,1,pungent,narrow,yes,several,urban,black
-6.502382,-1.709675,0,none,broad,yes,solitary,woods,black
14.781292,25.575571,0,none,broad,no,scattered,grasses,brown
22.978886,-17.825094,1,pungent,narrow,yes,scattered,grasses,brown
5.877341,-3.5939522,0,none,broad,yes,several,woods,brown
0.16465367,7.4226913,0,none,broad,yes,solitary,woods,brown
-4.4490633,26.677908,0,none,broad,no,abundant,grasses,brown
0.14451334,-11.159594,0,none,broad,yes,several,woods,black
14.691955,25.352335,0,none,broad,no,scattered,grasses,brown
-6.9214897,18.22105,0,none,broad,no,scattered,grasses,black
-2.530077,-6.1968846,0,anise,broad,yes,numerous,meadows,black
14.571526,25.386862,0,none,broad,no,scattered,grasses,brown
5.4472713,-3.2786517,0,none,broad,yes,several,woods,brown
-5.996174,-2.016937,0,none,broad,yes,solitary,woods,black
-4.216781,26.840511,0,none,broad,no,abundant,grasses,brown
15.026671,-16.380589,1,pungent,narrow,yes,scattered,urban,brown
5.5681143,-2.889724,0,none,broad,yes,several,woods,brown
6.3662333,-19.590641,1,pungent,narrow,yes,scattered,urban,black
8.244161,-16.407713,1,pungent,narrow,yes,several,grasses,brown
6.02426,-3.3838477,0,none,broad,yes,several,woods,brown
-4.257702,26.711878,0,none,broad,no,abundant,grasses,brown
0.16902284,7.2163796,0,none,broad,yes,solitary,woods,brown
7.4634933,31.739655,0,none,broad,no,abundant,grasses,black
-0.06815828,7.328141,0,none,broad,yes,solitary,woods,brown
14.674454,25.646883,0,none,broad,no,scattered,grasses,brown
7.2105207,31.494469,0,none,broad,no,abundant,grasses,black
7.303321,31.677656,0,none,broad,no,abundant,grasses,black
-6.783373,17.984722,0,none,broad,no,scattered,grasses,black
5.7284503,-2.8813689,0,none,broad,yes,several,woods,brown
5.730839,-2.9779963,0,none,broad,yes,several,woods,brown
7.0201545,31.4257,0,none,broad,no,abundant,grasses,black
-6.141293,-2.0205445,0,none,broad,yes,solitary,woods,black
4.1903005,-22.782242,1,pungent,narrow,yes,several,urban,brown
-14.3841915,-10.104095,0,anise,broad,yes,scattered,grasses,brown
14.869138,-19.963217,1,pungent,narrow,yes,scattered,grasses,black
14.446175,25.470142,0,none,broad,no,scattered,grasses,brown
7.1253195,31.422388,0,none,broad,no,abundant,grasses,black
8.250522,-16.403717,1,pungent,narrow,yes,several,grasses,brown
-4.4402933,26.692032,0,none,broad,no,abundant,grasses,brown
-6.9893894,18.104244,0,none,broad,no,scattered,grasses,black
0.22488429,-11.33116,0,none,broad,yes,several,woods,black
7.3148026,31.636957,0,none,broad,no,abundant,grasses,black
14.4666195,25.467234,0,none,broad,no,scattered,grasses,brown
-4.43938,26.701366,0,none,broad,no,abundant,grasses,brown
-6.7522526,18.087868,0,none,broad,no,scattered,grasses,black
5.3199716,-16.537876,0,almond,narrow,yes,several,woods,brown
5.3309216,-16.52658,0,almond,narrow,yes,several,woods,brown
-4.2808027,26.675016,0,none,broad,no,abundant,grasses,brown
-0.06693767,7.427961,0,none,broad,yes,solitary,woods,brown
-6.4202886,-1.9091427,0,none,broad,yes,solitary,woods,black
0.08053587,7.6488776,0,none,broad,yes,solitary,woods,brown
-6.86192,18.054682,0,none,broad,no,scattered,grasses,black
